1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0.061078,0.029699,0.025631,0.017311,0.009991,0.0037327,0.00088256,0.00065747,0.0002971,9.99E-05,0.00097135,-0.00045774,5.18E-05,-0.0016787,0.00012717,0.061096,0.029708,0.025641,0.017236,0.0099943,2.9111,3.4406,2.998,3.5229,2.1546,0.053899,-0.32899,-0.14066,-0.19481,0.093032,0.17859,0.075813,0.058678,0.038023,0.01932,2.9803,3.4021,2.895,2.6955,1.9557,0.0037305,0.00088204,0.00065692,0.00029967,9.98E-05,0.061978,0.02904,0.031541,0.020444,0.01001,0.0038436,0.00084172,0.00099563,0.00041705,9.80E-05,-0.00095051,-0.0015151,0.00012064,-0.0011233,0.0015111,0.061997,0.029012,0.031554,0.020422,0.0098993,3.0856,3.2612,3.3108,2.927,3.2958,-0.067377,0.13669,-0.13875,0.085587,-0.083393,0.17598,0.10345,0.083676,0.049976,0.027161,3.1272,3.5624,2.7675,2.4746,2.7134,0.0038413,0.00084331,0.00099481,0.00041797,0.0001002,1
0.063324,0.025299,0.024833,0.017161,0.0062334,0.0040127,0.00064043,0.00061712,0.00029395,3.87E-05,-0.00076066,-0.00037531,-0.00029658,-0.00089508,-0.00039076,0.063346,0.025307,0.024842,0.017145,0.0062237,2.8111,3.5714,2.5513,1.9384,2.9242,0.049708,-0.20864,0.20319,0.029962,0.43442,0.20143,0.07574,0.060451,0.035203,0.013954,3.181,3.4753,2.4343,2.0513,2.2386,0.0040099,0.00064004,0.00061669,0.0002945,3.89E-05,0.060911,0.029792,0.032019,0.022545,0.013576,0.0037083,0.00088813,0.0010232,0.00050048,0.00018408,-0.0022094,-0.00042191,-0.0016794,-0.0028686,0.00060892,0.060896,0.029802,0.031988,0.022371,0.013568,3.1958,2.5659,3.4687,1.9302,1.9908,-0.13718,0.055022,-0.0051834,0.28417,-0.043204,0.1695,0.074416,0.096323,0.045412,0.026873,2.8275,2.5927,3.0083,2.0143,2.0452,0.0037101,0.00088757,0.0010252,0.00050829,0.0001843,1
0.064305,0.024788,0.025727,0.020408,0.0089258,0.0041348,0.00061454,0.00065915,0.00039884,7.77E-05,0.0019171,-0.00064263,0.0018042,-0.0042416,0.0014315,0.064303,0.02479,0.025674,0.019971,0.0088139,2.8348,3.15,2.724,3.5017,2.2899,-0.0068327,0.056016,0.13905,-0.44195,-0.22308,0.1594,0.071578,0.073356,0.048262,0.016549,2.5072,3.2655,2.8514,2.8303,1.8541,0.0041351,0.00061444,0.00066186,0.0004165,7.97E-05,0.066046,0.02976,0.032228,0.020286,0.012705,0.0043569,0.00088435,0.0010394,0.000411,0.00015748,-0.0029823,0.0014271,-0.00041575,0.00091803,0.0020144,0.066007,0.029738,0.032239,0.020273,0.012549,3.0907,3.2737,3.7635,2.6853,1.7523,-0.16477,0.13493,-0.047815,-0.4271,-0.033314,0.17696,0.086285,0.090605,0.037584,0.022855,3.1403,3.3115,3.2534,2.5285,1.799,0.0043621,0.00088565,0.0010387,0.0004115,0.00016141,1
0.060739,0.025623,0.023243,0.015027,0.0086376,0.0036905,0.00065707,0.0005407,0.00022592,7.46E-05,0.0013217,2.27E-05,2.22E-05,-0.00027587,0.0001692,0.06075,0.025633,0.023253,0.015031,0.0086395,2.59,3.511,2.7349,3.1987,2.3981,-0.02206,-0.062656,-0.092331,-0.057782,-0.051406,0.15564,0.089883,0.053183,0.040464,0.019073,2.5625,3.5079,2.981,2.6928,2.2082,0.0036892,0.00065652,0.00054025,0.00022581,7.46E-05,0.070432,0.034143,0.038602,0.0214,0.0088942,0.0049578,0.001165,0.0014834,0.00045748,7.89E-05,-0.0026393,-0.0013093,0.0028185,-0.0009388,0.00054377,0.070412,0.034132,0.038515,0.021389,0.0088813,2.8356,3.9005,2.5921,2.4463,2.8867,0.0018443,-0.41471,-0.08711,-0.019809,-0.27218,0.18253,0.088336,0.082162,0.047751,0.01916,2.6125,3.7942,2.2577,2.2891,2.209,0.0049607,0.0011658,0.0014901,0.00045798,7.91E-05,1
0.061757,0.025484,0.027925,0.014027,0.0097474,0.0038145,0.00064112,0.00077933,0.00019679,9.48E-05,0.0015864,0.0029753,-0.0010552,0.00036779,-0.00052667,0.061762,0.02532,0.027916,0.014028,0.0097372,2.8385,3.4892,3.0313,3.021,1.7963,0.04713,0.090103,0.074205,0.04537,-0.047637,0.15498,0.081599,0.085568,0.038306,0.017895,2.7304,3.2774,3.0642,2.7308,1.8359,0.0038139,0.00064944,0.00077979,0.00019676,9.50E-05,0.064909,0.032705,0.032413,0.018345,0.01253,0.0042164,0.0010695,0.0010509,0.0003367,0.00015659,-0.000611,0.00098231,-0.00074,-0.0003179,0.00074578,0.064934,0.032704,0.032418,0.018349,0.012513,2.8751,3.3734,4.1377,2.711,2.1881,-0.12223,0.15739,0.49654,-0.010136,0.075126,0.16961,0.10567,0.11573,0.049132,0.025688,3.0533,3.231,3.5703,2.6783,2.0501,0.0042132,0.0010696,0.0010506,0.00033652,0.00015701,1
0.060411,0.02896,0.03082,0.020734,0.015602,0.0036498,0.00083848,0.00094977,0.00040615,0.00023877,0.0016526,0.00093657,0.00095367,0.0049096,-0.0022046,0.060414,0.028957,0.030818,0.020153,0.015452,2.6042,3.5732,2.6577,4.0243,2.1733,-0.0081169,0.15234,0.037141,0.84589,0.14412,0.16631,0.1018,0.075375,0.059468,0.027442,2.753,3.5151,2.4456,2.8681,1.971,0.0036495,0.00083866,0.00094988,0.00042991,0.00024343,0.066087,0.031713,0.039091,0.016357,0.0065968,0.0043582,0.0010063,0.001527,0.00026765,4.34E-05,-0.0035905,0.00052129,0.0015534,0.00035087,0.0003826,0.066017,0.031722,0.039077,0.01636,0.0065885,2.866,3.2449,4.0844,2.8191,2.1744,-0.047421,0.067564,0.11519,0.30023,0.2849,0.18071,0.097272,0.11576,0.041245,0.014853,2.8167,3.0672,3.0486,2.5215,2.2515,0.0043675,0.0010057,0.0015281,0.00026755,4.35E-05,1
0.058817,0.019205,0.032695,0.021213,0.014217,0.0034623,0.00036912,0.0010679,0.00045032,0.00019897,0.00010489,-0.00015719,-0.0013852,0.00021502,0.0018261,0.058841,0.019212,0.032679,0.021221,0.014106,2.8378,2.9202,2.6105,3.2028,2.3606,0.020254,-0.05244,-0.043291,-0.13256,-0.12855,0.15437,0.05092,0.081185,0.055103,0.032175,2.7278,3.4096,2.4831,2.5976,2.2631,0.0034594,0.00036884,0.001069,0.00044999,0.00020214,0.067863,0.03066,0.039997,0.022551,0.010506,0.0046056,0.00094077,0.0015952,0.00050204,0.00011036,-0.0018871,-0.00024668,-0.0024336,0.0026345,0.00033476,0.067865,0.030672,0.03994,0.022406,0.010505,2.9769,3.0246,3.0413,2.5137,2.1416,-0.11508,0.0072309,-0.037825,-0.065801,-0.18078,0.18576,0.085641,0.098547,0.055556,0.017776,3.1588,3.0551,2.7186,2.4635,2.0034,0.0046053,0.00094005,0.0015998,0.00050856,0.00011038,1
0.063329,0.024856,0.025227,0.017179,0.012727,0.0040136,0.00061832,0.00063366,0.0002953,0.00016209,0.00050164,0.00013575,-0.0018004,0.000277,0.00013532,0.063353,0.024866,0.025173,0.017184,0.012731,3.0517,2.6418,3.4157,3.5766,3.026,0.0034667,0.018372,0.13291,0.25922,0.09949,0.19569,0.067366,0.075639,0.052593,0.027232,3.0901,2.7103,2.9984,3.0614,2.4429,0.0040105,0.00061782,0.00063638,0.00029513,0.00016197,0.061744,0.031069,0.031286,0.025657,0.012108,0.0038038,0.00096592,0.00097634,0.00065835,0.00014661,-0.0034213,0.00043012,0.0018092,0.00068204,0.00034884,0.061675,0.031079,0.031246,0.025658,0.012108,3.1016,2.9251,3.2731,2.1777,2.3422,-0.20719,0.13285,0.0086645,0.037402,-0.067384,0.15994,0.098127,0.081944,0.060589,0.023973,3.0835,3.1583,2.9105,2.3615,2.2612,0.0038123,0.0009653,0.0009788,0.00065827,0.00014661,1
0.060411,0.033646,0.035059,0.018177,0.009771,0.0036517,0.0011297,0.0012218,0.00032947,9.50E-05,0.00092538,0.0018026,-0.0028941,0.0010912,0.00076632,0.060429,0.033612,0.034954,0.018151,0.009745,2.7028,5.6757,3.3083,2.1105,2.4356,-0.00078845,0.87646,-0.12413,-0.013355,-0.18891,0.15965,0.14236,0.087605,0.036814,0.017212,2.6555,4.231,2.8814,2.0254,2.1485,0.0036495,0.001132,0.0012291,0.00033039,9.55E-05,0.063,0.030066,0.029866,0.016199,0.009841,0.0039711,0.00090464,0.00088554,0.00026133,9.65E-05,-0.0010574,0.00026324,0.0026792,-0.0011366,0.00064596,0.063017,0.030077,0.029758,0.016166,0.0098238,2.875,3.4405,4.1166,1.9985,1.8251,-0.063508,0.043286,0.42865,-0.082632,-0.15935,0.16321,0.093763,0.10735,0.028383,0.018286,2.9077,3.3929,3.5944,2.2459,1.9487,0.003969,0.00090396,0.00089198,0.00026241,9.68E-05,1
0.062267,0.024614,0.027472,0.018699,0.01022,0.0038785,0.00060625,0.0007551,0.00034944,0.00010421,0.0013695,0.00028929,-0.00048056,0.00070433,-0.00056948,0.062278,0.024622,0.027479,0.018693,0.010209,2.6183,2.6177,3.6868,2.5114,2.8525,0.017663,0.089458,-0.28389,0.024746,-0.009543,0.17033,0.073783,0.074139,0.040431,0.022797,2.7355,2.9977,2.9874,2.305,2.2965,0.0038771,0.00060583,0.0007547,0.00034964,0.00010445,0.064643,0.034013,0.034402,0.01892,0.0082115,0.0041786,0.0011558,0.0011734,0.00035825,6.62E-05,-0.0019002,0.0014321,-0.0033259,-9.10E-05,-0.001116,0.064642,0.033997,0.034255,0.018928,0.0081387,3.1939,3.1028,3.9803,2.9372,2.1883,-0.10141,0.030901,0.38363,0.16847,-0.29091,0.17139,0.11313,0.11401,0.045354,0.012396,2.9017,3.326,3.3141,2.4059,2.1322,0.0041787,0.0011569,0.0011835,0.00035796,6.74E-05,1
0.05965,0.025915,0.030649,0.021559,0.0059513,0.0035606,0.00067211,0.00093354,0.00046505,3.43E-05,0.00068967,0.00025454,-0.0025716,-0.00038477,0.0010843,0.059671,0.025925,0.030554,0.021565,0.0058541,2.8421,3.0656,3.1405,2.3225,2.2054,-0.021745,0.15548,-0.041474,0.044785,0.092807,0.16129,0.091758,0.084704,0.045214,0.013831,2.7642,3.5407,2.7637,2.0972,2.324,0.0035582,0.00067161,0.00093938,0.00046481,3.54E-05,0.063271,0.030917,0.031742,0.023549,0.012134,0.0040065,0.00095658,0.0010074,0.000555,0.00014736,-0.00018334,0.00030267,-0.000996,-8.53E-05,-4.99E-05,0.063297,0.030929,0.031739,0.023559,0.012139,2.9935,2.4645,2.5339,3.5243,3.7799,-0.13413,0.038375,0.082765,-0.087637,-0.43704,0.16119,0.088961,0.072084,0.07157,0.028063,2.8623,2.8774,2.2911,3.0392,2.6828,0.0040032,0.00095588,0.0010075,0.00055455,0.00014724,1
0.062731,0.028145,0.02343,0.017864,0.012352,0.003934,0.00079255,0.00054845,0.00031926,0.00015239,0.0021124,0.00051393,0.00097836,0.00034881,-0.00054641,0.062721,0.028152,0.023419,0.017868,0.012345,2.6211,3.519,2.7731,1.9238,2.981,0.014759,-0.067366,-0.13383,0.11144,-0.25141,0.17703,0.0861,0.054938,0.037551,0.021775,2.822,3.2109,2.6603,2.1021,2.4287,0.0039352,0.00079215,0.00054895,0.00031911,0.00015256,0.067126,0.031053,0.035075,0.021578,0.0077246,0.0045019,0.00096366,0.0012235,0.000466,5.90E-05,-0.0027813,0.001184,-0.0027877,-7.67E-05,0.00082013,0.067096,0.031043,0.034979,0.021587,0.0076841,2.6219,2.7592,4.0006,2.9215,3.502,-0.061192,0.011895,-0.066433,-0.039878,0.011492,0.15982,0.085166,0.10715,0.056144,0.018191,2.8712,2.7426,3.055,2.6812,2.4404,0.0045059,0.00096426,0.0012303,0.00046562,5.97E-05,1
0.063587,0.020974,0.028615,0.021247,0.0084259,0.0040461,0.00043854,0.0008192,0.00045176,7.08E-05,0.00074709,0.0013246,0.0005269,0.00022019,-0.00046594,0.063609,0.020941,0.028622,0.021255,0.0084165,2.7699,3.1878,3.0995,2.2835,1.8565,0.038383,0.10213,0.059825,0.018375,-0.11922,0.1733,0.072539,0.070556,0.049349,0.016784,2.7702,3.4584,2.8326,2.3227,1.992,0.0040433,0.00043993,0.00081879,0.00045143,7.10E-05,0.063773,0.032491,0.034985,0.021193,0.0067886,0.0040675,0.001056,0.0012118,0.00044825,4.03E-05,-0.0016664,-0.00076146,-0.0036369,-0.0011166,-0.0024222,0.063777,0.032495,0.03481,0.021172,0.0063444,3.5002,2.8956,3.6321,2.7217,2.0852,-0.08762,-0.0072839,0.18392,0.18331,0.40125,0.19041,0.10615,0.10362,0.050095,0.012221,3.1029,3.2671,2.9619,2.3638,1.8002,0.0040669,0.0010557,0.001224,0.00044912,4.61E-05,1
0.063426,0.028021,0.028254,0.020938,0.0094895,0.0040226,0.00078041,0.00079859,0.00043586,9.01E-05,0.0018938,0.002329,0.00062579,0.0017076,0.0001244,0.063424,0.027936,0.028259,0.020877,0.0094927,2.7789,2.9909,3.3962,3.2334,1.5682,-0.038011,0.0064253,-0.087869,0.19177,-0.017167,0.16199,0.081763,0.079482,0.055031,0.014542,2.6409,2.9924,3.1066,2.8709,1.689,0.0040229,0.00078518,0.00079831,0.00043841,9.01E-05,0.066133,0.033458,0.032021,0.025098,0.011213,0.0043763,0.0011182,0.0010233,0.00062789,0.00012456,-0.00095958,0.001456,-0.0017061,-0.0015988,-0.0011292,0.066153,0.03344,0.031988,0.025058,0.01116,2.9457,3.47,3.1848,2.9263,1.6118,-0.063282,0.27696,0.021511,0.14418,0.15184,0.16755,0.11786,0.096987,0.059728,0.017037,2.7258,3.5226,3.0289,2.4017,1.5656,0.0043735,0.0011194,0.0010253,0.00062993,0.00012573,1
0.059652,0.023979,0.027267,0.018913,0.0060167,0.003553,0.00057489,0.00074407,0.00035424,3.60E-05,0.0028746,0.00075572,0.00012829,0.0019366,-0.00046906,0.059607,0.023977,0.027278,0.018821,0.0060009,2.8914,2.6052,3.0976,3.0152,2.0937,0.0001887,0.028035,0.083079,-0.18468,0.031824,0.1558,0.068683,0.079978,0.04894,0.011364,2.6118,2.8643,2.9332,2.6169,1.9801,0.0035583,0.00057498,0.00074347,0.0003577,3.62E-05,0.065263,0.035248,0.032715,0.014932,0.019577,0.0042589,0.0012417,0.0010711,0.00022311,0.00038286,-0.0019823,0.0013392,0.00028482,0.00019796,0.00085423,0.06526,0.035237,0.032728,0.014937,0.019567,2.9147,2.7204,3.2191,2.2045,1.9872,-0.091469,-0.017993,0.065532,0.027694,0.012725,0.17113,0.089819,0.083562,0.038466,0.038202,2.8931,2.7419,2.5542,2.5761,1.9513,0.0042593,0.0012424,0.0010703,0.00022296,0.00038327,1
0.060514,0.023138,0.023326,0.020615,0.011006,0.003664,0.00053583,0.00054455,0.00040398,0.00011599,0.0010031,5.18E-05,0.00015677,0.0046191,-0.0022902,0.060531,0.023148,0.023336,0.020099,0.01077,2.541,2.98,3.0971,2.1895,2.8533,0.017398,-0.012465,0.067951,0.0013821,-0.19676,0.15257,0.064832,0.073463,0.045535,0.024011,2.6161,3.0175,3.1493,2.2088,2.5519,0.0036619,0.00053538,0.00054412,0.00042498,0.00012113,0.067221,0.037631,0.032761,0.019962,0.0083265,0.0045224,0.001413,0.0010738,0.00039872,6.87E-05,0.0001461,0.0020811,0.0005623,0.00029344,0.00080005,0.067249,0.037589,0.032769,0.019968,0.0082914,3.1323,2.76,3.1709,2.3042,1.7797,-0.25275,0.074776,0.34407,0.0049354,-0.1712,0.17887,0.11392,0.098154,0.046584,0.015326,3.245,3.0347,2.9961,2.3562,1.8873,0.0045187,0.0014161,0.0010733,0.00039848,6.93E-05,1
0.064116,0.024973,0.028519,0.01715,0.0099751,0.0041108,0.00062383,0.00081388,0.00029438,9.96E-05,0.0018681,0.00055953,-0.00031975,-6.84E-05,-0.0001592,0.064115,0.024977,0.028529,0.017157,0.009978,2.4071,3.1982,2.2723,2.8795,2.8294,0.013596,0.10068,0.019867,0.23903,0.18282,0.16189,0.065708,0.062759,0.046004,0.021533,2.5555,3.0343,2.2838,2.6824,2.1811,0.0041108,0.00062363,0.00081331,0.00029414,9.95E-05,0.060585,0.033823,0.028694,0.022126,0.012754,0.0036687,0.0011399,0.00082261,0.00048944,0.00016048,-0.0022193,0.002248,-0.0011916,-0.00071627,0.0015245,0.060569,0.033763,0.028681,0.022123,0.012668,3.1836,3.1163,3.0724,3.1125,2.3312,-0.12896,0.032923,-0.12638,-0.15335,-0.13155,0.16506,0.10502,0.07119,0.054601,0.025488,3.113,3.2094,2.5645,2.8595,2.1481,0.0036705,0.001144,0.00082335,0.00048955,0.00016267,1
