1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0.046227,0.027579,0.020388,0.016215,0.010452,0.0021358,0.00076108,0.00041521,0.00026263,0.00010933,0.0016839,-0.00041769,-0.00090549,-0.00071427,-0.00012679,0.046215,0.027588,0.020377,0.016206,0.010456,4.5767,2.4527,2.9384,4.2882,2.3018,0.045782,-0.1089,0.15645,0.20404,0.15457,0.20965,0.06914,0.06942,0.050181,0.021346,4.5352,2.5798,3.4049,3.322,2.0422,0.0021369,0.00076062,0.00041568,0.00026292,0.00010925,0.045244,0.032139,0.025338,0.019374,0.0098664,0.0020486,0.0010337,0.00064176,0.00037501,9.73E-05,-0.00018629,0.00029047,-0.00088653,0.00080388,0.00037585,0.045262,0.032151,0.025333,0.019365,0.0098633,4.6244,2.4331,3.7692,2.7914,4.8522,-0.028567,-0.062298,-0.12294,-0.039739,0.63686,0.16495,0.089535,0.069668,0.04744,0.031693,4.2917,2.9037,3.1289,2.469,3.2122,0.002047,0.0010329,0.00064201,0.00037535,9.73E-05,1
0.048947,0.02563,0.018683,0.016189,0.0090729,0.0023977,0.00065741,0.00034926,0.0002623,8.24E-05,0.00028639,0.00023456,-0.0003003,1.94E-05,9.73E-05,0.048966,0.02564,0.018689,0.016196,0.0090762,4.5982,2.4645,3.1245,3.0302,2.6663,0.11956,-0.072611,0.13854,0.074184,-0.10457,0.21384,0.064639,0.059099,0.04452,0.020867,4.3688,2.6519,3.1632,2.75,2.2999,0.0023958,0.00065692,0.00034906,0.00026208,8.23E-05,0.044393,0.031359,0.02608,0.019953,0.0073063,0.0019701,0.000984,0.00068061,0.000398,5.34E-05,-0.0014947,0.00043886,-0.00035843,0.00067239,-5.18E-05,0.044386,0.031369,0.026089,0.01995,0.0073092,4.8317,2.1352,3.8311,2.5643,2.1247,0.011668,-0.0032405,0.0032825,0.13876,0.14339,0.18647,0.075496,0.082296,0.051152,0.015688,4.2004,2.4481,3.1555,2.5637,2.1472,0.0019707,0.00098338,0.00068017,0.00039812,5.34E-05,1
0.051065,0.026492,0.021549,0.016141,0.0080004,0.0026033,0.00070197,0.00046415,0.00026031,6.38E-05,0.0025494,-0.0006645,-0.00076745,-0.00066923,0.00049335,0.051022,0.026495,0.021544,0.016134,0.0079885,4.425,2.5707,2.8492,2.5839,2.5116,0.075349,0.034042,0.2764,0.18804,-0.028902,0.18297,0.083766,0.069692,0.043607,0.018595,3.583,3.1619,3.2341,2.7016,2.3243,0.0026076,0.00070183,0.00046436,0.00026054,6.40E-05,0.046387,0.033024,0.025721,0.019841,0.012063,0.0021506,0.001091,0.00066185,0.00039369,0.0001451,-0.0017225,0.0006962,0.00052166,-0.00054663,0.00073481,0.046375,0.03303,0.025726,0.019842,0.012046,4.2938,2.3026,3.3494,2.4013,2.5821,-0.017599,0.0069718,-0.053814,-0.074186,0.13061,0.15566,0.089999,0.068401,0.042953,0.026955,4.5292,2.7313,2.7177,2.3487,2.2345,0.0021518,0.0010906,0.00066157,0.00039366,0.00014552,1
0.046043,0.02698,0.019591,0.018561,0.0085558,0.0021202,0.00072764,0.0003841,0.00034161,7.26E-05,0.0012057,-0.00093767,0.00012471,-0.0017819,0.0008155,0.046046,0.026975,0.019598,0.018483,0.0085204,4.0197,2.6409,2.8346,2.5617,2.2584,0.050598,-0.059313,0.22808,0.13671,-0.057493,0.1626,0.068178,0.053286,0.041575,0.016961,3.5315,2.8272,2.72,2.2399,1.9824,0.0021199,0.00072791,0.00038379,0.0003445,7.32E-05,0.05157,0.034374,0.039617,0.016461,0.009315,0.0026584,0.001181,0.0015707,0.00027045,8.68E-05,-0.0018159,0.0012575,-0.00028375,0.00085602,0.0001209,0.05156,0.034365,0.039632,0.016445,0.0093181,4.4347,2.3972,3.4409,4.9011,2.3516,-0.014937,-0.1181,-0.044409,-0.19479,0.06337,0.17192,0.080592,0.10599,0.055333,0.018651,4.2,2.6762,2.7851,3.6167,2.1187,0.0026595,0.0011816,0.0015695,0.00027096,8.68E-05,1
0.047662,0.026601,0.026339,0.018608,0.0064548,0.0022715,0.0007079,0.00069415,0.00034617,4.13E-05,0.0014268,-0.00055034,0.00039838,0.00062746,0.0006404,0.04766,0.026606,0.026347,0.018606,0.0064256,4.5322,2.7378,3.189,2.4708,2.406,0.01997,0.04504,-0.20914,-0.019837,-0.3779,0.17546,0.078214,0.067684,0.041718,0.012488,3.6814,2.9403,2.8131,2.4499,2.1568,0.0022716,0.00070762,0.00069373,0.00034627,4.17E-05,0.046015,0.030483,0.023194,0.020715,0.0091646,0.0021192,0.00092932,0.0005384,0.0004291,8.41E-05,5.17E-05,0.00082017,-0.00016581,-0.00061465,1.81E-05,0.046035,0.030485,0.023203,0.020715,0.0091684,3.6455,2.243,3.856,2.1643,3.3849,-0.04578,-0.086557,0.061754,-0.013675,-0.2413,0.15207,0.078298,0.07431,0.04401,0.019778,4.129,2.8167,3.2299,2.3736,2.7619,0.0021174,0.00092922,0.00053798,0.00042912,8.40E-05,1
0.046565,0.028058,0.023502,0.019802,0.0065727,0.0021662,0.00078774,0.00055277,0.00039223,4.30E-05,0.0019698,-0.00042047,0.00013227,0.00047114,0.00044526,0.046543,0.028067,0.023511,0.019805,0.0065604,3.9055,2.7266,4.0091,3.1127,2.9309,0.071648,-0.040555,0.25351,0.22152,0.047007,0.16579,0.075233,0.084341,0.052677,0.014933,3.5604,2.821,3.5887,2.6948,2.3194,0.0021683,0.00078726,0.00055233,0.00039213,4.32E-05,0.045317,0.033318,0.03108,0.018487,0.0095322,0.0020543,0.0011105,0.00096099,0.00034172,9.09E-05,-0.0010272,0.0007111,0.0023979,0.00058736,0.00020371,0.045324,0.033324,0.031,0.018486,0.009534,4.0406,2.3993,5.7728,3.1518,2.532,0.016117,0.040058,0.28452,0.095084,-0.22237,0.1663,0.091464,0.12601,0.054117,0.018145,3.6696,2.7452,4.0544,2.9272,2.1367,0.0020536,0.0011101,0.00096595,0.00034178,9.09E-05,1
0.046645,0.026107,0.02056,0.020263,0.010367,0.002177,0.00068211,0.00042121,0.00040911,0.00010272,0.00072436,-0.00023834,-0.0013639,-0.0013466,0.0022019,0.046659,0.026117,0.020523,0.020227,0.010135,4.3446,3.0376,2.8466,2.0804,1.9845,0.091267,-0.006014,-0.18983,0.13217,-0.14057,0.15874,0.089312,0.057385,0.042756,0.01949,3.4358,3.4516,3.236,2.1101,1.88,0.0021758,0.0006816,0.00042272,0.00041059,0.00010748,0.047996,0.03314,0.031819,0.019682,0.0094324,0.0023043,0.0010991,0.0010094,0.00038766,8.90E-05,-0.0011263,0.00025887,0.0019575,-0.00022491,0.0002215,0.048003,0.033153,0.031772,0.019689,0.0094337,4.484,2.2865,3.1889,2.5851,2.2488,-0.11127,0.040221,-0.036419,-0.018303,-0.3165,0.18425,0.084965,0.097579,0.042189,0.016624,4.0448,2.7104,3.0667,2.7178,2.2134,0.0023037,0.0010982,0.0010124,0.00038738,8.90E-05,1
0.052475,0.027364,0.021374,0.019793,0.0096366,0.0027529,0.00074924,0.00045491,0.00039206,9.29E-05,0.001742,-0.0004403,-0.0015219,0.00011318,7.91E-05,0.052468,0.027372,0.021329,0.0198,0.0096403,4.5607,2.6942,3.1257,2.7435,3.115,0.026858,0.048314,-0.39821,0.0055873,-0.16616,0.19467,0.082932,0.051648,0.050006,0.021394,3.7474,3.0307,2.6755,2.5265,2.642,0.0027537,0.00074881,0.00045685,0.00039175,9.29E-05,0.041991,0.032892,0.029752,0.020309,0.0085683,0.0017632,0.0010823,0.00088429,0.00041144,6.99E-05,-0.0012419,0.0007361,0.0012697,0.0011672,0.001902,0.04199,0.032898,0.029737,0.020284,0.008358,4.218,2.2966,5.1836,2.4958,3.353,-0.0080596,-0.019891,0.57886,-0.095417,0.85607,0.16009,0.077323,0.1172,0.04334,0.026027,4.1188,2.6142,3.9392,2.5224,3.0375,0.0017633,0.0010819,0.00088517,0.00041246,7.34E-05,1
0.044981,0.027801,0.02129,0.020301,0.010068,0.002018,0.00077149,0.00045365,0.00041232,0.00010133,0.002625,-0.0014245,4.58E-05,0.00038269,0.00032956,0.044923,0.027776,0.021299,0.020306,0.010066,4.1134,2.2241,4.4194,2.5936,2.5697,0.06302,0.068801,-0.27564,-0.069847,0.0099723,0.1677,0.067431,0.056989,0.046431,0.022233,3.7283,2.4255,3.6728,2.528,2.2124,0.0020233,0.00077287,0.00045327,0.00041212,0.00010136,0.045807,0.029629,0.02026,0.018968,0.0092065,0.002098,0.00087806,0.00040668,0.00035976,8.48E-05,-0.0014173,0.00073862,-0.0020291,0.0005527,-6.76E-05,0.045804,0.029632,0.020166,0.018967,0.0092101,4.1589,2.3219,3.663,3.1306,2.028,-0.086137,0.0018814,-0.079948,0.20407,0.23065,0.16425,0.077704,0.058226,0.062346,0.018172,3.9255,2.6226,2.9965,3.287,1.9738,0.0020983,0.00087788,0.00041045,0.00035977,8.48E-05,1
0.047093,0.027228,0.018611,0.019968,0.0081636,0.0022169,0.00074196,0.00034612,0.00039883,6.63E-05,0.0016313,-0.00014234,0.00073433,-0.00045993,-0.00065251,0.047084,0.027239,0.018604,0.019971,0.0081408,4.064,2.6113,3.0268,2.9006,1.981,-0.066498,0.037427,0.08515,0.093543,-0.084463,0.16529,0.088028,0.051228,0.049397,0.013302,3.5099,3.233,2.8514,2.4738,2.1158,0.0022177,0.00074136,0.00034637,0.00039871,6.66E-05,0.046564,0.030381,0.024834,0.021949,0.0054529,0.0021676,0.0009237,0.00061623,0.00048182,2.96E-05,-0.0015583,0.0002761,0.0010061,-0.00056809,0.00039183,0.046558,0.030392,0.024824,0.02195,0.0054411,3.9092,2.1395,4.3786,2.727,2.2225,0.017008,-0.010909,0.288,-0.03719,0.084493,0.18481,0.075988,0.09054,0.057731,0.012228,3.9689,2.5811,3.6458,2.6303,2.2425,0.0021682,0.00092301,0.00061673,0.00048174,2.97E-05,1
0.04571,0.027132,0.022405,0.02334,0.0080975,0.002089,0.00073674,0.00050176,0.00054503,6.56E-05,0.0014465,6.53E-06,-0.00080517,0.00041144,0.00013002,0.045706,0.027143,0.0224,0.023346,0.0080998,4.6406,2.4728,2.4363,2.1707,2.2031,0.023307,-0.0089117,0.0553,0.077577,0.34924,0.18237,0.07896,0.0588,0.051991,0.018036,3.9898,2.9102,2.6244,2.2276,2.2274,0.0020894,0.00073613,0.00050199,0.00054474,6.56E-05,0.042988,0.032633,0.027017,0.020883,0.0090329,0.0018495,0.0010656,0.00073038,0.00043636,8.16E-05,-0.00019402,0.00042455,-0.00040262,0.00031997,-0.00028184,0.043006,0.032644,0.027026,0.020889,0.0090322,4.2797,2.2227,2.1669,2.9362,2.8355,0.0086179,0.0084446,0.095138,-0.030125,0.035357,0.15086,0.084224,0.060217,0.055572,0.018588,4.5713,2.5809,2.2288,2.8039,2.3616,0.001848,0.0010649,0.00072993,0.0004361,8.16E-05,1
0.047999,0.025525,0.021462,0.016111,0.011563,0.0023037,0.00065178,0.00046098,0.00025977,0.00013335,0.0014639,-0.00053367,0.00010331,0.00011417,-0.00067542,0.047997,0.02553,0.02147,0.016117,0.011548,3.6931,2.8294,3.1942,2.5194,2.8867,-0.012647,-0.026181,0.033281,0.098845,-0.31731,0.15348,0.075898,0.06419,0.039315,0.024942,3.2989,2.9735,2.9909,2.608,2.374,0.0023039,0.00065152,0.0004606,0.00025957,0.0001337,0.04424,0.034272,0.028034,0.019827,0.0099681,0.0019549,0.0011723,0.00078653,0.00039345,9.91E-05,-0.0019921,0.0018028,0.00021271,-4.73E-05,0.00059457,0.044214,0.034239,0.028045,0.019836,0.0099545,3.1822,2.3249,4.7555,2.6993,1.9936,0.11185,-0.061722,-0.055503,-0.063859,-0.16484,0.14457,0.088485,0.099592,0.052637,0.017818,3.2679,2.5818,3.5525,2.6548,2.0996,0.0019572,0.0011746,0.00078592,0.00039313,9.94E-05,1
0.050467,0.029227,0.022002,0.023489,0.0083282,0.0025457,0.00085489,0.00048447,0.00055185,6.94E-05,0.0018117,-0.00025854,3.40E-05,0.00057119,0.00010353,0.050455,0.029239,0.022011,0.023492,0.008331,4.4552,2.4337,3.3132,2.8806,2.4182,0.056701,0.020457,0.34858,0.022394,0.16325,0.17893,0.076342,0.063863,0.05811,0.01822,3.5455,2.7966,2.9026,2.474,2.1878,0.0025469,0.00085425,0.00048407,0.00055172,6.94E-05,0.048386,0.030922,0.027387,0.014978,0.0058826,0.0023422,0.00095637,0.00075064,0.00022247,3.39E-05,-0.0009429,0.00077418,-4.38E-05,0.0014312,-0.00086548,0.048397,0.030925,0.027398,0.014915,0.005821,5.2751,2.3672,3.3332,2.5628,2.2396,0.059626,0.032472,-0.031555,-0.24097,-0.25287,0.2103,0.077013,0.075786,0.036739,0.013055,4.5189,2.67,2.7673,2.4529,2.2586,0.0023412,0.00095618,0.00075002,0.00022434,3.46E-05,1
0.0483,0.028027,0.021436,0.022158,0.0074839,0.0023324,0.00078617,0.00045982,0.00049136,5.61E-05,0.0015631,1.62E-06,-0.00025099,6.53E-05,-6.71E-05,0.048295,0.028039,0.021444,0.022167,0.0074867,4.069,2.4514,3.9658,4.285,2.8995,0.014896,0.057848,-0.093742,0.0096494,0.018983,0.17573,0.079732,0.061501,0.065384,0.016592,3.6382,2.8448,3.5408,3.1926,2.4202,0.0023329,0.00078552,0.00045951,0.00049096,5.60E-05,0.046403,0.032012,0.02549,0.023747,0.0096779,0.0021528,0.0010254,0.00064991,0.00056369,9.32E-05,-0.0014884,0.00046459,0.00061701,-0.0008219,-0.00072719,0.046398,0.032022,0.025493,0.023742,0.0096546,4.2121,2.2322,3.3029,3.4472,2.4925,-0.019858,-0.034552,0.060871,0.075287,0.27027,0.19298,0.07627,0.076946,0.061948,0.02204,4.1588,2.3825,3.064,2.819,2.2773,0.0021532,0.0010248,0.00064975,0.0005639,9.37E-05,1
0.047297,0.026597,0.019672,0.021412,0.010541,0.0022341,0.00070732,0.00038731,0.00045875,0.00011097,0.0021883,-0.00083311,-4.86E-05,-0.0002995,-0.00048021,0.047266,0.026595,0.01968,0.021419,0.010534,4.0462,2.3701,2.9337,2.463,2.1284,0.03618,0.016512,0.35208,-0.053596,0.051282,0.16382,0.07165,0.060404,0.044248,0.020663,3.4636,2.6939,3.0706,2.1909,2.0251,0.002237,0.00070742,0.00038699,0.00045846,0.00011111,0.043518,0.034283,0.028642,0.018069,0.012283,0.0018929,0.0011754,0.00082104,0.00032669,0.00015098,-0.0015892,0.00092768,0.00011522,-0.00023466,-0.00016457,0.043507,0.034285,0.028654,0.018075,0.012287,3.379,2.2829,3.7325,2.8217,2.1764,-0.047833,-0.020526,0.16501,0.0020808,-0.037781,0.14478,0.084312,0.090119,0.047722,0.023558,3.3268,2.4593,3.1464,2.7803,2.0536,0.0018938,0.0011753,0.00082037,0.00032647,0.00015088,1
0.047269,0.025456,0.017093,0.015407,0.010465,0.002236,0.00064813,0.00029127,0.0002373,0.00010934,0.00045937,-0.00065018,-0.0010634,0.00051016,-0.0005261,0.047287,0.025458,0.017067,0.015405,0.010456,3.6926,2.2231,3.0558,2.5663,2.9451,0.0070956,-0.006499,-0.002541,0.010981,-0.31821,0.16387,0.060191,0.042296,0.038688,0.025425,3.4668,2.3693,3.0334,2.5111,2.6499,0.0022344,0.00064801,0.00029216,0.00023736,0.00010952,0.045656,0.033261,0.025287,0.018587,0.007643,0.0020858,0.0011066,0.00063797,0.00034557,5.83E-05,-0.00062277,0.00076002,0.00142,-0.0004382,0.00042693,0.04567,0.033266,0.025258,0.018589,0.0076342,4.5177,2.2518,3.0842,2.6673,2.7764,-0.13655,-0.0082489,0.20567,-0.068569,0.028353,0.18204,0.080601,0.08395,0.050609,0.018999,4.5133,2.9578,3.3198,2.7228,2.4858,0.0020844,0.0011063,0.00063946,0.00034547,5.84E-05,1
0.048473,0.028838,0.018697,0.019562,0.0086185,0.0023503,0.00083229,0.00034952,0.00038292,7.42E-05,0.0011193,0.00010904,0.0005848,0.00023594,-0.00035021,0.04848,0.028849,0.018696,0.019568,0.0086149,3.6956,2.4966,2.549,2.9781,2.4336,-0.03697,-0.03437,-0.07497,-0.092476,0.15647,0.15571,0.073115,0.047298,0.047085,0.019896,3.5681,2.7665,2.6312,2.6356,2.3085,0.0023496,0.00083161,0.00034957,0.00038265,7.43E-05,0.042392,0.031278,0.022846,0.020338,0.0083282,0.0017961,0.00097843,0.00052173,0.00041398,6.94E-05,-0.0015599,0.00084479,-0.00079701,-9.74E-05,-2.10E-05,0.042381,0.03128,0.022841,0.020346,0.0083316,4.09,2.291,3.9068,2.756,2.0749,-0.12169,-0.0051855,0.18669,0.027866,-0.13191,0.15802,0.081415,0.073962,0.04914,0.016285,3.9257,2.6184,3.2687,2.5922,1.9554,0.0017971,0.00097833,0.00052193,0.00041364,6.94E-05,1
